domain	admin_area_id	admin_area
westhawaiitoday.com	3485	Hawaii
thelcn.com	13115	New York
patch.com/new-york/eastmeadow	13115	New York
dailyfreeman.com	13115	New York
mytvbuffalo.com	13115	New York
patch.com/new-york/peekskill	13115	New York
newhydeparkillustrated.com	13115	New York
bigislandvideonews.com	3485	Hawaii
bronx.news12.com	13115	New York
riverdalepress.com	13115	New York
929jackfm.com	13115	New York
greenpointstar.com	13115	New York
troyrecord.com	13115	New York
buffalonews.com	13115	New York
wdlafm.com	13115	New York
timestelegram.com	13115	New York
thechallengernews.com	13115	New York
patch.com/new-york/greatneck	13115	New York
ricentral.com/nk_standard_times	35308	Rhode Island
theridgefieldpress.com	28468	Connecticut
we-ha.com	28468	Connecticut
pbn.com	35308	Rhode Island
patch.com/connecticut/norwich	28468	Connecticut
recordernews.com	13115	New York
westsiderag.com	13115	New York
wydc-tv.com	13115	New York
westfieldrepublican.com	13115	New York
patch.com/new-york/deerpark-northbabylon	13115	New York
patch.com/new-york/glencove	13115	New York
dining.staradvertiser.com	3485	Hawaii
patch.com/new-york/larchmont	13115	New York
syossetadvance.com	13115	New York
ryecityreview.com	13115	New York
hawaiireporter.com	3485	Hawaii
licpost.com	13115	New York
blueshirtbanter.com	13115	New York
hudsonvalley.news12.com	13115	New York
gaycitynews.com	13115	New York
myhometowntoday.com	13115	New York
knkx.org	2	Washington
tukwilareporter.com	2	Washington
tacomadailyindex.com	2	Washington
patch.com/washington/puyallup	2	Washington
omakchronicle.com	2	Washington
bothell-reporter.com	2	Washington
rentonreporter.com	2	Washington
tri-cityherald.com	2	Washington
skagitbreaking.com	2	Washington
bigcountrynewsconnection.com	2	Washington
myballard.com	2	Washington
daytonchronicle.com	2	Washington
queensledger.com	13115	New York
radio.com/wfan	13115	New York
patch.com/new-york/ossining	13115	New York
rcbizjournal.com	13115	New York
brooklyn.news12.com	13115	New York
patch.com/new-york/plainview	13115	New York
brooklynbased.com	13115	New York
giants.com	13115	New York
ridgewoodpost.com	13115	New York
patch.com/new-york/fireisland	13115	New York
patch.com/new-york/scarsdale	13115	New York
thedailynewsonline.com	13115	New York
patch.com/new-york/threevillage	13115	New York
starsaratoga.com	13115	New York
wlvl.com	13115	New York
pinstripealley.com	13115	New York
legislativegazette.com	13115	New York
senecadaily.com	13115	New York
leaderherald.com	13115	New York
spectrumlocalnews.com/nyc/all-boroughs	13115	New York
patch.com/new-york/rivertowns	13115	New York
patch.com/new-york/longbeach	13115	New York
wxhc.com	13115	New York
cnyhomepage.com	13115	New York
buffalorocket.com	13115	New York
westmorenews.com	13115	New York
easthamptonstar.com	13115	New York
nydailynews.com	13115	New York
ontownmedia.com	13115	New York
hamiltoncountyexpress.com	13115	New York
amazinavenue.com	13115	New York
patch.com/new-york/nanuet	13115	New York
pucksandpitchforks.com	13115	New York
wxxi.org	13115	New York
mauinow.com	3485	Hawaii
patch.com/new-york/malverne-lynbrook	13115	New York
fairfieldcitizenonline.com	28468	Connecticut
patch.com/connecticut/montville-ct	28468	Connecticut
patch.com/connecticut/northbranford	28468	Connecticut
hartfordbusiness.com	28468	Connecticut
middletownpress.com	28468	Connecticut
browndailyherald.com	35308	Rhode Island
nny360.com	13115	New York
patch.com/new-york/brooklyn	13115	New York
patch.com/new-york/oysterbay	13115	New York
courierstandardenterprise.com	13115	New York
wrur.org	13115	New York
buffalorising.com	13115	New York
patch.com/new-york/shirley-mastic	13115	New York
patch.com/new-york/medford-ny	13115	New York
couriercountry.com	13115	New York
eastaurorany.com	13115	New York
theleaderonline.com	13115	New York
hawaii247.com	3485	Hawaii
preserve-ramapo.com	13115	New York
wwnytv.net	13115	New York
wned.org	13115	New York
hudsonriverblue.com	13115	New York
herkimertelegram.com	13115	New York
glendaleregister.com	13115	New York
wnyc.org	13115	New York
astoriapost.com	13115	New York
chroniclenewspaper.com	13115	New York
jericho-news-journal.com	13115	New York
kissbinghamton.com	13115	New York
weos.org	13115	New York
cheektowagabee.com	13115	New York
brooklyndowntownstar.com	13115	New York
patch.com/new-york/montauk	13115	New York
amny.com	13115	New York
wicz.com	13115	New York
patch.com/new-york/prospectheights	13115	New York
larchmontledger.com	13115	New York
patch.com/new-york/huntington	13115	New York
elitesportsny.com	13115	New York
hub-la.com	13115	New York
patch.com/new-york/nyack	13115	New York
staradvertiser.com	3485	Hawaii
nbcwatertown.com	13115	New York
patch.com/new-york/commack	13115	New York
bayshore.greaterlongisland.com	13115	New York
1027wicy.com	13115	New York
patch.com/new-york/chappaqua	13115	New York
patch.com/new-york/harlem	13115	New York
mymalonetelegram.com	13115	New York
onceametro.com	13115	New York
patch.com/new-york/ditmaspark	13115	New York
irondequoitpost.com	13115	New York
patch.com/new-york/bed-stuy	13115	New York
akronbugle.com	13115	New York
radio.com/wcbs880	13115	New York
foresthillstimes.com	13115	New York
midhudsonnews.com	13115	New York
orchardparkbee.com	13115	New York
rochestercitynewspaper.com	13115	New York
rochesterfirst.com	13115	New York
scdemocratonline.com	13115	New York
cityofpoughkeepsie.com	13115	New York
spectrumlocalnews.com/nys/buffalo	13115	New York
syracusenewtimes.com	13115	New York
lockportjournal.com	13115	New York
fireisland-news.com	13115	New York
patch.com/new-york/newcity	13115	New York
greenvillepioneer.com	13115	New York
buffalowdown.com	13115	New York
patch.com/new-york/jackson-heights-elmhurst	13115	New York
newzjunky.com	13115	New York
newrochellereview.com	13115	New York
patch.com/new-york/syosset	13115	New York
wdhifm.com	13115	New York
ediblelongisland.com	13115	New York
ny.eater.com	13115	New York
fltimes.com	13115	New York
danspapers.com	13115	New York
mvinquirer.com	13115	New York
spectrumlocalnews.com/nys/watertown	13115	New York
bethpagenewsgram.com	13115	New York
fansided.com	13115	New York
eyesonisles.com	13115	New York
patch.com/new-york/albany-ny	13115	New York
massapequaobserver.com	13115	New York
bluelinestation.com	13115	New York
islipbulletin.net	13115	New York
millertonnews.com	13115	New York
westchestermagazine.com	13115	New York
observertoday.com	13115	New York
wour.com	13115	New York
syracuse.com	13115	New York
artvoice.com	13115	New York
buffalorumblings.com	13115	New York
patch.com/new-york/portjefferson	13115	New York
uticaphoenix.net	13115	New York
pawlingpublicradio.org	13115	New York
thevillager.com	13115	New York
patch.com/new-york/sayville	13115	New York
nbcnewyork.com	13115	New York
wxxinews.org	13115	New York
springvillechamber.com	13115	New York
patch.com/new-york/midtown-nyc	13115	New York
timeout.com	13115	New York
wivb.com	13115	New York
bklyner.com	13115	New York
adirondackexpress.com	13115	New York
nunesmagician.com	13115	New York
patch.com/new-york/fortgreene	13115	New York
newyorkupstate.com	13115	New York
altamontenterprise.com	13115	New York
	28810	Maryland
somdnews.com/enterprise	28810	Maryland
patch.com/maryland/fallston	28810	Maryland
localdvm.com	28810	Maryland
patch.com/maryland/arbutus	28810	Maryland
testudotimes.com	28810	Maryland
patch.com/maryland/glenburnie	28810	Maryland
patch.com/maryland/silverspring	28810	Maryland
patch.com/maryland/broadneck	28810	Maryland
patch.com/maryland/eldersburg	28810	Maryland
capitalgazette.com/maryland/annapolis	28810	Maryland
pgs.thesentinel.com	28810	Maryland
thespectrum.com	31331	Utah
cityweekly.net	31331	Utah
ksl.com	31331	Utah
q929online.com	31331	Utah
ubmedia.biz	31331	Utah
hjnews.com/tremonton	31331	Utah
patch.com/maryland/uppermarlboro	28810	Maryland
patch.com/maryland/northbaltimore	28810	Maryland
afro.com/section/news/washington-d-c-news	28810	Maryland
wbaltv.com	28810	Maryland
csctimes.com	28810	Maryland
wcbm.com	28810	Maryland
patch.com/maryland/greenbelt	28810	Maryland
afro.com/section/prince-georges-county-news	28810	Maryland
patch.com/maryland/edgewater	28810	Maryland
myeasternshoremd.com/qa/bay_times	28810	Maryland
baltimorebrew.com	28810	Maryland
heraldmailmedia.com	28810	Maryland
baltimorebeatdown.com	28810	Maryland
baltimoresun.com	28810	Maryland
patch.com/maryland/catonsville	28810	Maryland
times-news.com	28810	Maryland
baltimorebeat.com	28810	Maryland
patch.com/maryland/takomapark	28810	Maryland
oceancitytoday.com	28810	Maryland
baltimore.cbslocal.com	28810	Maryland
patch.com/maryland/elkridge	28810	Maryland
patch.com/maryland/essex	28810	Maryland
patch.com/maryland/collegepark	28810	Maryland
thebaynet.com	28810	Maryland
mdnewsnetwork.net	28810	Maryland
patch.com/maryland/gaithersburg	28810	Maryland
patch.com/maryland/germantown	28810	Maryland
dorchesterbanner.com	28810	Maryland
theaegis.com	28810	Maryland
patch.com/maryland/columbia	28810	Maryland
pressboxonline.com	28810	Maryland
carrollcountytimes.com	28810	Maryland
patch.com/iowa/ames	25316	Iowa
mvlsun.com	25316	Iowa
khak.com	25316	Iowa
dewittobserver.com	25316	Iowa
patch.com/maryland/laurel	28810	Maryland
technical.ly	28810	Maryland
afro.com/section/news/baltimore-news	28810	Maryland
patch.com/maryland/belair	28810	Maryland
somdnews.com/recorder	28810	Maryland
delmarvapublicradio.net	28810	Maryland
baltimoretimes-online.com	28810	Maryland
patch.com/maryland/dundalk	28810	Maryland
patch.com/maryland/severnapark	28810	Maryland
ithacavoice.com	13115	New York
wamc.org	13115	New York
newyorkbeacon.com	13115	New York
bizjournals.com/buffalo	13115	New York
nyacknewsandviews.com	13115	New York
hawaiiwarriorworld.com	3485	Hawaii
patch.com/new-york/pleasantville	13115	New York
wicb.org	13115	New York
tbrnewsmedia.com/village-times-herald	13115	New York
spectrumlocalnews.com/nys/rochester	13115	New York
961theeagle.com	13115	New York
postingandtoasting.com	13115	New York
943litefm.com	13115	New York
themolokaidispatch.com	3485	Hawaii
thechiefleader.com	13115	New York
queencentral.com	13115	New York
waynepost.com	13115	New York
hawaiitribune-herald.com	3485	Hawaii
	3485	Hawaii
patch.com/maryland/pikesville	28810	Maryland
patch.com/maryland/potomac	28810	Maryland
patch.com/maryland/aberdeen	28810	Maryland
baltimoresun.com/maryland/baltimore-county/catonsville	28810	Maryland
starpublications.online/salisbury	28810	Maryland
stardem.com	28810	Maryland
nottinghammd.com	28810	Maryland
bizjournals.com/baltimore	28810	Maryland
myeasternshoremd.com	28810	Maryland
wcbcradio.com	28810	Maryland
patch.com/maryland/crofton	28810	Maryland
rocklandtimes.com	13115	New York
flushingpost.com	13115	New York
patch.com/new-york/brownsville	13115	New York
adirondackdailyenterprise.com	13115	New York
fultoncountyexpress.com	13115	New York
caribbeanlifenews.com	13115	New York
indyeastend.com	13115	New York
thehudsonindependent.com	13115	New York
localsyr.com	13115	New York
northcountrypublicradio.org	13115	New York
sunnysidepost.com	13115	New York
otdowntown.com	13115	New York
timeshudsonvalley.com/southern-ulster-times	13115	New York
parkchestertimes.com	13115	New York
961thebreeze.com	13115	New York
theexaminernews.com	13115	New York
villagevoice.com	13115	New York
suffolktimes.timesreview.com	13115	New York
empirewritesback.com	13115	New York
thebronxvillebulletin.com	13115	New York
aldenadvertisernews.com	13115	New York
nydailyrecord.com	13115	New York
patch.com/new-york/whiteplains	13115	New York
sayville.greaterlongisland.com	13115	New York
thebatavian.com	13115	New York
jacksonheightspost.com	13115	New York
myeasternshoremd.com/qa/record_observer	28810	Maryland
patch.com/maryland/rockville	28810	Maryland
baltimoresun.com/maryland/baltimore-county	28810	Maryland
somdnews.com/independent	28810	Maryland
patch.com/maryland/timonium	28810	Maryland
delmarvanow.com	28810	Maryland
ebonybird.com	28810	Maryland
patch.com/maryland/ellicottcity	28810	Maryland
dundalkeagle.com	28810	Maryland
patch.com/maryland/huntvalley	28810	Maryland
patch.com/maryland/towson	28810	Maryland
patch.com/new-york/halfhollowhills	13115	New York
patch.com/new-york/sunset-park	13115	New York
foresthillspost.com	13115	New York
patch.com/new-york/bellmore	13115	New York
scarsdale10583.com	13115	New York
lohud.com	13115	New York
yonkerstribune.com	13115	New York
bizjournals.com/newyork	13115	New York
springvillejournal.com	13115	New York
mhflsentinel.com	13115	New York
27east.com/east-hampton-press	13115	New York
kingstonhappenings.org	13115	New York
wgna.com	13115	New York
democratandchronicle.com	13115	New York
longislandadvance.net	13115	New York
wliw.orgradio	13115	New York
wnbf.com	13115	New York
twiceacosmo.com	13115	New York
web.yesnetwork.com	13115	New York
wallradio.com	13115	New York
weny.com	13115	New York
patch.com/new-york/mountvernonny	13115	New York
thephoto-news.com	13115	New York
walkradio.com	13115	New York
patch.com/new-york/newrochelle	13115	New York
joc.com	13115	New York
mineolaamerican.com	13115	New York
dailyknicks.com	13115	New York
patch.com/new-york/bayside	13115	New York
informnny.com	13115	New York
nepascene.com	13115	New York
oleantimesherald.com	13115	New York
fingerlakes1.com	13115	New York
alt1035.com	13115	New York
greenbeltnewsreview.com	28810	Maryland
capitalgazette.com	28810	Maryland
capitalgazette.com/maryland/bowie	28810	Maryland
myeasternshoremd.com/kent_county_news	28810	Maryland
baltimoregazette.com	28810	Maryland
bmoreart.com	28810	Maryland
mymcmedia.org	28810	Maryland
somdnews.com	28810	Maryland
myeasternshoremd.com/times_record	28810	Maryland
patch.com/maryland/havredegrace	28810	Maryland
baysideoc.com	28810	Maryland
patch.com/new-york/gardencity	13115	New York
farmingdale-observer.com	13115	New York
patch.com/new-york/central-park	13115	New York
northcountrynow.com	13115	New York
ubbullrun.com	13115	New York
patch.com/new-york/soho-little-italy	13115	New York
dailypublic.com	13115	New York
honolulumagazine.com	3485	Hawaii
portwashington-news.com	13115	New York
patch.com/new-york/center-moriches-eastport	13115	New York
tbrnewsmedia.com/times-of-middle-country	13115	New York
patch.com/new-york/levittown-ny	13115	New York
syossetjerichotribune.com	13115	New York
themixadk.com	13115	New York
mychamplainvalley.com	13115	New York
spectrumlocalnews.com/nys/capital-region	13115	New York
moriches.greaterlongisland.com	13115	New York
lancasterbee.com	13115	New York
foxrochester.com	13115	New York
patch.com/new-york/hicksville	13115	New York
wsrkfm.com	13115	New York
fluxhawaii.com	3485	Hawaii
patch.com/new-york/upper-east-side-nyc	13115	New York
patch.com/maryland/perryhall	28810	Maryland
cecildaily.com/bargaineer	28810	Maryland
wypr.org	28810	Maryland
howardcountymd.gov	28810	Maryland
patch.com/maryland/perryville	28810	Maryland
camdenchat.com	28810	Maryland
birdswatcher.com	28810	Maryland
patch.com/maryland/riverdalepark	28810	Maryland
patch.com/maryland/parkville	28810	Maryland
wmar2news.com	28810	Maryland
patch.com/maryland/kensington	28810	Maryland
sourceofthespring.com	28810	Maryland
afro.com	28810	Maryland
krmsradio.com	31770	Missouri
phtimes.net	31770	Missouri
thecash-book.com	31770	Missouri
theprospectnews.com	31770	Missouri
gspublishing.net/adams-county-record-news	11160	North Dakota
leader-statesman.com	31770	Missouri
newstalk560.com	31770	Missouri
wahpetondailynews.com/news_monitor	11160	North Dakota
news.prairiepublic.org	11160	North Dakota
whereyat.com	9345	Louisiana
ladatanews.com	9345	Louisiana
countryroadsmagazine.com	9345	Louisiana
caldwellwatchman.com	9345	Louisiana
centralspeaks.com	9345	Louisiana
klfy.com	9345	Louisiana
theadvocate.com/newsletters/st_francisville_democrat_weekly_news	9345	Louisiana
saintswire.usatoday.com	9345	Louisiana
dailyworld.com	9345	Louisiana
gueydantoday.com	9345	Louisiana
knoe.com	9345	Louisiana
bernicebanner.weebly.com	9345	Louisiana
arklatexhomepage.com	9345	Louisiana
houmatoday.com	9345	Louisiana
wdsu.com	9345	Louisiana
iberianet.com	9345	Louisiana
era-leader.com	9345	Louisiana
bigeasymagazine.com	9345	Louisiana
postsouth.com	9345	Louisiana
myneworleans.com	9345	Louisiana
thetowntalk.com	9345	Louisiana
patch.com/maryland/annapolis	28810	Maryland
stardem.com/special/es_bargaineer	28810	Maryland
wwno.org	9345	Louisiana
cenlafocus.com	9345	Louisiana
americanpress.com	9345	Louisiana
southernmarylandchronicle.com	28810	Maryland
